# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1780627046.20463 -0.257310 -0.075778 0.035871 -0.285465 -0.588778 0.658757 0.371336 0.0013299373 -0.0005889394 0.0001828205 0.0068713444 -0.0010239106 0.0011482087 0.0099626221 0.0048626927 0.0011708243 0.0153304788 0.0018067719 0.0058827612
1780627046.23796 -0.408879 -0.270248 -0.025009 -0.289997 -0.605098 0.642141 0.370693 0.0010145210 -0.0005017865 0.0000693798 0.0068087665 -0.0010207506 0.0011444370 0.0049288950 -0.0006593472 0.0004709763 0.0087893497 -0.0006494841 0.0042068812
1780627046.27129 -0.410069 -0.267878 -0.021361 -0.289345 -0.605055 0.643494 0.368922 0.0010714591 -0.0005812533 0.0000573546 0.0069255840 -0.0007702922 0.0011094432 0.0054736618 -0.0012439069 0.0006975650 0.0095764397 -0.0006112793 0.0043031450
1780627046.30461 -0.410795 -0.263869 -0.018135 -0.290218 -0.604966 0.643647 0.368114 0.0011119215 -0.0005698142 0.0000551012 0.0069823728 -0.0007658133 0.0011515105 0.0057279411 -0.0014831783 0.0008146063 0.0101960946 -0.0007046281 0.0044302336
1780627046.33794 -0.410929 -0.258170 -0.015126 -0.290328 -0.605686 0.642100 0.369543 0.0011587078 -0.0005892540 0.0000562651 0.0070348361 -0.0007550089 0.0011921205 0.0060220775 -0.0017444754 0.0009435759 0.0108909422 -0.0008073514 0.0045812991
1780627046.37128 -0.410316 -0.251221 -0.012364 -0.290161 -0.606615 0.640744 0.370501 0.0012055838 -0.0006079618 0.0000571190 0.0070878147 -0.0007429001 0.0012326640 0.0063640386 -0.0020295273 0.0010845060 0.0116681730 -0.0009193875 0.0047596063
1780627046.40461 -0.408982 -0.243354 -0.009961 -0.290222 -0.607222 0.641144 0.368764 0.0012467966 -0.0005987073 0.0000546695 0.0071460115 -0.0007335241 0.0012742124 0.0067618069 -0.0023402641 0.0012374864 0.0125359953 -0.0010408207 0.0049684989
1780627046.43794 -0.407183 -0.234294 -0.007917 -0.290924 -0.607280 0.642317 0.366064 0.0012848810 -0.0005724724 0.0000505189 0.0072067907 -0.0007276742 0.0013168320 0.0072218707 -0.0026779026 0.0014026756 0.0135038559 -0.0011725420 0.0052112657
1780627046.47126 -0.405095 -0.223875 -0.006178 -0.292166 -0.607125 0.643610 0.363048 0.0013219388 -0.0005382387 0.0000454171 0.0072690510 -0.0007212047 0.0013594566 0.0077516606 -0.0030436744 0.0015801936 0.0145813755 -0.0013153906 0.0054911414
1780627046.50459 -0.402760 -0.211959 -0.004385 -0.291947 -0.607709 0.644247 0.361113 0.0013638716 -0.0005286123 0.0000433105 0.0073269756 -0.0007138510 0.0014021880 0.0083610885 -0.0034395358 0.0017704224 0.0157812072 -0.0014704553 0.0058118872
1780627046.53791 -0.400131 -0.198418 -0.002595 -0.291112 -0.609191 0.644260 0.359262 0.0014079888 -0.0005305869 0.0000418052 0.0073850817 -0.0006974463 0.0014430281 0.0090585701 -0.0038661203 0.0019731223 0.0171123271 -0.0016385860 0.0061765238
1780627046.57124 -0.397264 -0.183243 -0.000871 -0.291769 -0.610057 0.644045 0.357643 0.0014502659 -0.0005203196 0.0000388089 0.0074456939 -0.0006800203 0.0014838202 0.0098551651 -0.0043254476 0.0021886133 0.0185875305 -0.0018209640 0.0065889325
1780627046.60458 -0.394240 -0.166717 0.000758 -0.294219 -0.610130 0.644147 0.355318 0.0014888669 -0.0004859800 0.0000331663 0.0075105089 -0.0006618881 0.0015246710 0.0107628404 -0.0048196567 0.0024170509 0.0202192107 -0.0020181636 0.0070526958
1780627046.63789 -0.391017 -0.149080 0.002465 -0.296163 -0.609900 0.645088 0.352380 0.0015272465 -0.0004467902 0.0000278250 0.0075739544 -0.0006513469 0.0015674992 0.0117931967 -0.0053500636 0.0026581097 0.0220184984 -0.0022304647 0.0075706722
1780627046.67122 -0.387583 -0.130142 0.004155 -0.297751 -0.610252 0.645467 0.349728 0.0015676349 -0.0004168839 0.0000232031 0.0076370788 -0.0006345252 0.0016092910 0.0129601078 -0.0059188987 0.0029122278 0.0240019621 -0.0024596428 0.0081473671
1780627046.70454 -0.383979 -0.109950 0.005793 -0.298293 -0.611077 0.645463 0.347827 0.0016107165 -0.0004041414 0.0000205424 0.0076976328 -0.0006179713 0.0016514586 0.0142758859 -0.0065272765 0.0031792015 0.0261820418 -0.0027066166 0.0087858240
1780627046.73787 -0.380182 -0.088540 0.007231 -0.298786 -0.611953 0.645575 0.345648 0.0016537897 -0.0003894905 0.0000177451 0.0077585731 -0.0006008525 0.0016938411 0.0157552427 -0.0071771855 0.0034591330 0.0285745530 -0.0029726651 0.0094901039
1780627046.77120 -0.500737 0.033239 -0.034369 -0.301522 -0.614256 0.643512 0.343027 0.0014597545 -0.0003500292 0.0001394709 0.0077774082 -0.0006118022 0.0016413491 0.0097515606 -0.0015349549 0.0002364192 0.0256213126 -0.0000594363 0.0076166665
1780627046.80460 -0.513827 0.068063 -0.044929 -0.302838 -0.612598 0.646448 0.339289 0.0012483025 -0.0005129207 0.0000754062 0.0075140602 -0.0006617939 0.0015741400 0.0096007794 -0.0007569953 0.0001877478 0.0271648301 0.0001671551 0.0071885032
1780627046.83786 -0.596631 0.073225 -0.051806 -0.319726 -0.612234 0.639291 0.338012 0.0010732195 -0.0003350327 0.0000451530 0.0072043843 -0.0006399299 0.0011765940 0.0078904226 -0.0008948915 0.0006064689 0.0205970465 -0.0008938733 0.0059266828
1780627046.87119 -0.608112 0.104428 -0.054579 -0.320737 -0.612249 0.638764 0.338022 0.0011049498 -0.0002155306 0.0000274117 0.0072894654 -0.0005332712 0.0012001419 0.0083865297 -0.0008591510 0.0006739443 0.0225120371 -0.0008788725 0.0061255888
1780627046.90453 -0.619609 0.137066 -0.057575 -0.322230 -0.612086 0.637728 0.338852 0.0011479198 -0.0002142923 0.0000267263 0.0073447481 -0.0005247019 0.0012427968 0.0090314471 -0.0008380758 0.0006647112 0.0243020201 -0.0009336154 0.0063792863
1780627046.93783 -0.535473 -0.003171 -0.190592 -0.312694 -0.615430 0.628766 0.357941 0.0009519141 -0.0001541677 -0.0000200914 0.0071766253 -0.0003894345 0.0009833267 0.0084750545 -0.0008420734 0.0014849268 0.0179476039 -0.0013204189 0.0055652147
1780627046.97116 -0.540783 0.008252 -0.204457 -0.314949 -0.616189 0.627188 0.357426 0.0009899425 -0.0003757842 0.0000104318 0.0071750920 -0.0004104029 0.0010098698 0.0084463936 -0.0014530022 0.0014276083 0.0175925356 -0.0011762504 0.0055515558
1780627047.00449 -0.521966 -0.030695 -0.217032 -0.312979 -0.617597 0.626590 0.357775 0.0009313504 -0.0004022943 0.0000142322 0.0071535936 -0.0004413578 0.0009987390 0.0080804214 -0.0015525463 0.0015633906 0.0147456693 -0.0010802483 0.0057182435
1780627047.03782 -0.534514 0.004462 -0.227318 -0.314221 -0.617331 0.625103 0.359740 0.0009592231 -0.0005014085 0.0000329065 0.0071569786 -0.0004708694 0.0009527251 0.0079026938 -0.0009873034 0.0017778712 0.0140084367 -0.0012120831 0.0058662675
1780627047.07114 -0.508316 0.074864 -0.209984 -0.314597 -0.613705 0.629013 0.358801 0.0009137221 -0.0005601456 0.0000341870 0.0071014948 -0.0003844673 0.0007951140 0.0058080974 -0.0003260762 0.0009108338 0.0125139565 -0.0011241224 0.0051185125
1780627047.10447 -0.510320 0.114334 -0.219300 -0.314047 -0.612133 0.630799 0.358831 0.0008767437 -0.0004376400 0.0000101651 0.0070981345 -0.0004726942 0.0008172608 0.0057725691 -0.0001591635 0.0007913086 0.0118441021 -0.0010481581 0.0051096570
1780627047.13780 -0.519606 0.151613 -0.232022 -0.314402 -0.609065 0.631776 0.362009 0.0009066583 -0.0003964949 0.0000013070 0.0071059867 -0.0005354652 0.0008505506 0.0059260417 -0.0000651354 0.0008064890 0.0120590773 -0.0010462731 0.0052062815
1780627047.17115 -0.522329 0.190273 -0.242883 -0.327859 -0.608487 0.616035 0.377827 0.0009603087 -0.0004652510 0.0000040428 0.0071606997 -0.0004650187 0.0008801181 0.0061235994 0.0000394902 0.0008312044 0.0123432544 -0.0010399284 0.0053341835
1780627047.20446 -0.539103 0.225925 -0.260498 -0.343627 -0.610040 0.597731 0.390500 0.0010060669 -0.0005540972 -0.0000019249 0.0072052422 -0.0002510383 0.0008796613 0.0063445863 0.0001204708 0.0008298135 0.0125849301 -0.0010760621 0.0054354405
1780627047.23778 -0.552419 0.250909 -0.294522 -0.364460 -0.610243 0.576800 0.402585 0.0010371940 -0.0004916994 -0.0000169697 0.0072710443 -0.0001292309 0.0008975534 0.0065806994 0.0001798373 0.0007940943 0.0128794360 -0.0011802035 0.0054786503
1780627047.27111 -0.559683 0.275209 -0.325044 -0.380613 -0.603616 0.571722 0.404865 0.0010594970 -0.0003968888 -0.0000209639 0.0073247455 -0.0000613708 0.0009199087 0.0067976227 0.0002054753 0.0007782213 0.0130882680 -0.0013083597 0.0055460302
1780627047.30444 -0.598139 0.289814 -0.336536 -0.391510 -0.594273 0.575195 0.403375 0.0010868772 -0.0003324630 -0.0000226030 0.0073606197 -0.0000897715 0.0009508142 0.0069531819 0.0002030089 0.0008074520 0.0130981265 -0.0014022926 0.0056770570
1780627047.33776 -0.665623 0.340737 -0.331068 -0.402706 -0.597224 0.577977 0.383528 0.0010245373 -0.0002961784 0.0000069394 0.0073545713 -0.0000885551 0.0009318531 0.0067322423 0.0003824885 0.0009489025 0.0133728562 -0.0015787774 0.0057579235
1780627047.37111 -0.695632 0.296992 -0.317491 -0.397168 -0.608353 0.566894 0.388323 0.0009375654 -0.0001170262 -0.0000540028 0.0074003769 0.0000381011 0.0009215638 0.0070358166 0.0005717095 0.0009912591 0.0135667349 -0.0015829314 0.0057185701
1780627047.40442 -0.693714 0.333784 -0.317569 -0.394044 -0.606282 0.572930 0.385878 0.0009452819 -0.0002946607 -0.0000713006 0.0073682850 0.0001618427 0.0009403684 0.0068456303 0.0003910904 0.0010513295 0.0139215415 -0.0016195070 0.0057071098
1780627047.43775 -0.649204 0.229515 -0.279687 -0.362809 -0.620040 0.577982 0.387114 0.0008767803 -0.0002369468 -0.0000635908 0.0072946183 0.0000689899 0.0008106585 0.0069987969 0.0006009924 0.0009718883 0.0134688143 -0.0014598530 0.0055770256
1780627047.47107 -0.655121 0.253025 -0.275842 -0.366179 -0.613942 0.575180 0.397689 0.0009493500 -0.0005462987 -0.0000589806 0.0072952499 -0.0000267217 0.0008383804 0.0064690850 0.0001183714 0.0009490734 0.0130474130 -0.0014014315 0.0054629606
1780627047.50440 -0.646520 0.239195 -0.262752 -0.363820 -0.611906 0.567661 0.413483 0.0009090281 -0.0005732410 -0.0000288045 0.0072788591 -0.0001065535 0.0007869834 0.0065277984 0.0002870930 0.0009180074 0.0129971999 -0.0013554211 0.0054674589
1780627047.53774 -0.652472 0.255854 -0.256182 -0.366155 -0.609766 0.563564 0.420134 0.0009607946 -0.0007440501 -0.0000100612 0.0072621227 -0.0001558037 0.0008149550 0.0065256020 0.0001943282 0.0009470221 0.0129731015 -0.0013544971 0.0054975529
1780627047.57106 -0.657251 0.278380 -0.253806 -0.368786 -0.605260 0.560063 0.428937 0.0010139140 -0.0007874256 -0.0000081403 0.0073051366 -0.0001575217 0.0008566496 0.0066981944 0.0002400615 0.0009875484 0.0131365031 -0.0013791121 0.0055834178
1780627047.60438 -0.660499 0.295078 -0.241683 -0.372746 -0.604663 0.553608 0.434696 0.0010072021 -0.0008464179 -0.0000095401 0.0072291766 -0.0001896003 0.0008729359 0.0067841865 0.0003099961 0.0010194010 0.0130772448 -0.0013704870 0.0056374297
1780627047.63772 -0.658381 0.312095 -0.231824 -0.376871 -0.601940 0.546384 0.443960 0.0010585297 -0.0009046648 -0.0000058038 0.0072525548 -0.0001443487 0.0008861461 0.0069460605 0.0003682449 0.0010609577 0.0131727390 -0.0013816763 0.0057133844
1780627047.67104 -0.650064 0.366217 -0.215501 -0.384369 -0.588350 0.557553 0.441859 0.0010649502 -0.0008937650 -0.0000301974 0.0072636735 -0.0001465869 0.0008643350 0.0071327257 0.0003728324 0.0011017986 0.0131491503 -0.0013818574 0.0057351578
1780627047.70437 -0.679979 0.439542 -0.219791 -0.402417 -0.581597 0.563237 0.427281 0.0010157644 -0.0007011800 0.0000020747 0.0072803338 -0.0002898516 0.0007734021 0.0074536976 0.0006661723 0.0010993438 0.0129528072 -0.0013620042 0.0057452482
1780627047.73769 -0.658282 0.472826 -0.191562 -0.409041 -0.570118 0.565298 0.433693 0.0009736803 -0.0003741224 -0.0000184837 0.0073747458 -0.0001750020 0.0007883964 0.0079854861 0.0010923206 0.0010936181 0.0132618109 -0.0013690629 0.0058406909
1780627047.77101 -0.657766 0.513372 -0.188818 -0.426496 -0.558061 0.557364 0.442735 0.0010048384 -0.0002434791 -0.0000137975 0.0074356716 -0.0002523852 0.0008337920 0.0084228173 0.0011290910 0.0011493815 0.0132179548 -0.0013832175 0.0059439975
1780627047.80437 -0.665599 0.549535 -0.182105 -0.433226 -0.546274 0.568331 0.436922 0.0009527089 -0.0000540817 -0.0000010230 0.0074430645 -0.0002485036 0.0008103155 0.0086197613 0.0013122849 0.0010230248 0.0132708769 -0.0013509325 0.0058478115
1780627047.83767 -0.663559 0.577203 -0.166066 -0.427846 -0.542576 0.576655 0.435921 0.0008998992 0.0001327606 0.0000074871 0.0074342869 -0.0003390657 0.0008268266 0.0088315571 0.0014794051 0.0009173204 0.0134364360 -0.0013318307 0.0058024170
1780627047.87101 -0.683812 0.588867 -0.144249 -0.408027 -0.557636 0.578712 0.433184 0.0008795451 0.0000745117 0.0000123908 0.0074075703 -0.0004320263 0.0008439901 0.0090407802 0.0015590858 0.0008949749 0.0135282836 -0.0013073873 0.0058353653
1780627047.90437 -0.679367 0.571801 -0.109035 -0.394166 -0.570511 0.582418 0.424194 0.0008766503 -0.0002497112 0.0000524679 0.0073923538 -0.0003820085 0.0008125156 0.0090761368 0.0017175176 0.0008654682 0.0138196377 -0.0012798014 0.0058386683
1780627047.93766 -0.679062 0.603776 -0.093846 -0.384235 -0.581511 0.580002 0.421670 0.0009287736 -0.0003331108 0.0000509392 0.0074449686 -0.0003181345 0.0008452681 0.0090100583 0.0016395178 0.0008756757 0.0140505946 -0.0012471796 0.0058691381
1780627047.97100 -0.660156 0.614822 -0.084620 -0.374217 -0.590364 0.576607 0.423032 0.0009361005 -0.0004317895 0.0000584147 0.0074498070 -0.0002959826 0.0008220990 0.0092968309 0.0018577228 0.0009013398 0.0140348360 -0.0013096968 0.0059540801
1780627048.00431 -0.663054 0.574391 -0.063856 -0.365576 -0.597866 0.574146 0.423399 0.0009531968 -0.0005469940 0.0000618450 0.0074137599 -0.0003374533 0.0008350579 0.0093142387 0.0017245348 0.0008585214 0.0137018949 -0.0012864139 0.0059549685
1780627048.03764 -0.658212 0.586747 -0.050487 -0.360362 -0.597795 0.578583 0.421926 0.0009665548 -0.0006437021 0.0000591175 0.0074226454 -0.0003279307 0.0008483982 0.0089252015 0.0015967558 0.0008820115 0.0138288710 -0.0012357520 0.0059562266
1780627048.07096 -0.651077 0.612040 -0.034485 -0.356340 -0.598490 0.580041 0.422354 0.0010176075 -0.0006831292 0.0000626169 0.0074656806 -0.0003524310 0.0008930332 0.0091071654 0.0016576355 0.0008974622 0.0139966233 -0.0012084233 0.0060476676
1780627048.10429 -0.658800 0.532832 -0.061348 -0.384885 -0.592608 0.568992 0.420627 0.0008739018 -0.0006996381 0.0000720691 0.0073979367 -0.0004298956 0.0008131572 0.0094015569 0.0017333028 0.0009102758 0.0139958324 -0.0012525564 0.0060803398
1780627048.13761 -0.651081 0.551688 -0.050607 -0.379468 -0.598539 0.568008 0.418476 0.0008735019 -0.0004787443 0.0000424547 0.0075124226 -0.0002175106 0.0008369872 0.0087044295 0.0015272145 0.0009415241 0.0142501942 -0.0011378825 0.0061050981
1780627048.17094 -0.642653 0.572020 -0.040129 -0.376266 -0.602879 0.568546 0.414387 0.0009186902 -0.0004965295 0.0000400076 0.0075659001 -0.0001796535 0.0008768164 0.0090163068 0.0016193955 0.0009650443 0.0145027436 -0.0011117897 0.0062494190
1780627048.20427 -0.661076 0.537224 -0.056528 -0.374697 -0.613916 0.577916 0.385646 0.0008015521 -0.0005025591 0.0000106864 0.0074556079 -0.0000415762 0.0007029210 0.0093145218 0.0016135080 0.0009506530 0.0143611123 -0.0011766567 0.0063710852
1780627048.23762 -0.657021 0.552512 -0.049530 -0.374118 -0.612766 0.582803 0.380649 0.0007882613 -0.0002947213 0.0000016781 0.0075286013 0.0001079445 0.0007131195 0.0091607453 0.0016269384 0.0009891832 0.0147977611 -0.0011109581 0.0065161771
1780627048.27092 -0.653368 0.507034 -0.052375 -0.387552 -0.604255 0.576742 0.389933 0.0007616667 -0.0002105629 -0.0000065165 0.0073186811 -0.0000112872 0.0006888038 0.0093764997 0.0016714408 0.0009579422 0.0146950014 -0.0012610507 0.0064712819
1780627048.30444 -0.713478 0.419928 -0.057042 -0.389547 -0.612724 0.568173 0.387300 0.0006902347 -0.0002006731 -0.0000287552 0.0073067191 -0.0000171939 0.0006200017 0.0084122876 0.0012331743 0.0008590099 0.0134983168 -0.0014136018 0.0059362920
1780627048.33758 -0.720034 0.426400 -0.043603 -0.391435 -0.611588 0.568474 0.386751 0.0006816806 -0.0002837872 -0.0000408976 0.0072876669 0.0001537972 0.0006142914 0.0076323470 0.0010349333 0.0009039206 0.0137692352 -0.0014153510 0.0058167446
1780627048.37091 -0.726444 0.438850 -0.031618 -0.394704 -0.608606 0.570498 0.385150 0.0006820960 -0.0002617275 -0.0000403425 0.0072857059 0.0001618342 0.0006154258 0.0076975596 0.0010794779 0.0009113008 0.0138454737 -0.0014391010 0.0058422794
1780627048.40424 -0.727090 0.441560 -0.017584 -0.396278 -0.605867 0.573770 0.382985 0.0006784378 -0.0002183901 -0.0000360224 0.0072881472 0.0001597347 0.0006144208 0.0078014600 0.0011673504 0.0009074654 0.0139346385 -0.0014570418 0.0058665226
1780627048.43757 -0.719047 0.442234 -0.020780 -0.398475 -0.602680 0.578012 0.379337 0.0006630696 -0.0001459476 -0.0000310920 0.0072871649 0.0001337948 0.0005951651 0.0077214178 0.0012030928 0.0008530458 0.0138581788 -0.0014408566 0.0057120659
1780627048.47089 -0.736589 0.418154 -0.010430 -0.399474 -0.604716 0.577682 0.375531 0.0006555288 -0.0000304227 -0.0000342856 0.0072810606 0.0000916130 0.0005851844 0.0077329824 0.0011679240 0.0008462640 0.0137375508 -0.0014257814 0.0056964924
1780627048.50425 -0.744900 0.417726 0.006186 -0.402450 -0.602812 0.579492 0.372613 0.0006578456 -0.0000051549 -0.0000335157 0.0072795825 0.0001249804 0.0005889588 0.0075801456 0.0011219108 0.0008583414 0.0139288879 -0.0014273076 0.0056937496
1780627048.53755 -0.750985 0.409442 0.020871 -0.404812 -0.601306 0.580294 0.371237 0.0006585283 0.0000678557 -0.0000326034 0.0072785466 0.0001279796 0.0005893191 0.0076156780 0.0011506117 0.0008633551 0.0140231719 -0.0014391369 0.0057028832
1780627048.57087 -0.756021 0.409886 0.042951 -0.409136 -0.596678 0.582120 0.371105 0.0006608474 0.0000663246 -0.0000308159 0.0072787594 0.0001350357 0.0005927262 0.0076054854 0.0011352075 0.0008717356 0.0141176487 -0.0014472995 0.0057223319
1780627048.60420 -0.752008 0.417785 0.064360 -0.410777 -0.592611 0.585136 0.371066 0.0006597114 0.0001350517 -0.0000292964 0.0072765654 0.0001341904 0.0005892111 0.0076440004 0.0011474030 0.0008794955 0.0141723592 -0.0014699200 0.0057438932
1780627048.63755 -0.723297 0.393685 0.088458 -0.404630 -0.592490 0.586608 0.375660 0.0006459085 0.0002101490 -0.0000207241 0.0072694899 0.0000600329 0.0005675398 0.0076207043 0.0011934441 0.0008397017 0.0141079484 -0.0014889305 0.0056932063
1780627048.67085 -0.722399 0.391669 0.092487 -0.404029 -0.592458 0.586251 0.376913 0.0006382874 0.0001367512 -0.0000233922 0.0072674500 -0.0000066966 0.0005610996 0.0074735586 0.0009986659 0.0008326915 0.0138522039 -0.0014818667 0.0056728149
1780627048.70418 -0.727146 0.385061 0.090844 -0.403205 -0.592839 0.584264 0.380267 0.0006331038 0.0000753195 -0.0000243891 0.0072679684 -0.0000126770 0.0005578469 0.0074682906 0.0009909473 0.0008351129 0.0138349193 -0.0014854202 0.0056800020
1780627048.73750 -0.726104 0.378107 0.092948 -0.401118 -0.593600 0.582867 0.383417 0.0006263537 0.0000214314 -0.0000273762 0.0072659290 -0.0000022525 0.0005519852 0.0074010892 0.0009510745 0.0008435424 0.0138259669 -0.0014744873 0.0056726769
1780627048.77087 -0.726061 0.370748 0.091288 -0.399062 -0.594298 0.581865 0.385996 0.0006232736 -0.0000321472 -0.0000274600 0.0072633414 -0.0000177778 0.0005473106 0.0073501224 0.0009111095 0.0008459371 0.0138010259 -0.0014702889 0.0056555242
1780627048.80416 -0.726814 0.359097 0.095695 -0.395981 -0.596839 0.580485 0.387324 0.0006214618 -0.0000811991 -0.0000284185 0.0072614627 -0.0000274867 0.0005461285 0.0072903513 0.0008643202 0.0008464444 0.0137872911 -0.0014639558 0.0056435244
1780627048.83751 -0.725839 0.349441 0.092964 -0.391983 -0.600249 0.576244 0.392419 0.0006209775 -0.0001420017 -0.0000293888 0.0072583534 -0.0000058185 0.0005450960 0.0072170550 0.0008061744 0.0008479167 0.0137943502 -0.0014617374 0.0056318910
1780627048.87084 -0.722920 0.339542 0.086304 -0.387629 -0.603328 0.572104 0.398041 0.0006238486 -0.0002319789 -0.0000296441 0.0072522178 -0.0000012886 0.0005438404 0.0071490333 0.0007544529 0.0008476470 0.0137858573 -0.0014568285 0.0056210895
1780627048.90414 -0.723558 0.339305 0.088850 -0.385358 -0.607325 0.567586 0.400627 0.0006389071 -0.0003989274 -0.0000313264 0.0072355119 0.0000165332 0.0005435562 0.0070927570 0.0007022960 0.0008458993 0.0137551287 -0.0014486728 0.0056124597
1780627048.93747 -0.733910 0.341906 0.085406 -0.386264 -0.611058 0.560423 0.404146 0.0006487011 -0.0005019736 -0.0000356378 0.0072193547 0.0000572552 0.0005428384 0.0070945664 0.0007034394 0.0008414054 0.0137663230 -0.0014499354 0.0056028362
